id,cluster_id,screen_name,name,clean_description,followers_count,friends_count,default_profile,default_profile_image,verified,created_at,location,url,profile_banner_url,profile_image_url_https,user_age,follower_growth_rate,friends_growth_rate,hashtag_in_description,numbers_in_description,favourites_count,status_count,media_count,listed_count,no_type_tweet,no_type_retweet_with_comment,no_type_reply,mean_no_media_per_tweet,mean_no_words,no_languages,mean_no_hashtags,mean_favourites_per_tweet,time_between_tweets,tweet_frequency,min_tweets_per_hour,min_tweets_per_day,max_tweets_per_hour,max_tweets_per_day,max_occurence_of_same_gap,unique_mention_rate_per_tweet,mean_user_mentions_per_tweet,retweet_as_tweet_rate,no_retweet_tweets,mean_retweets_per_tweet,Botometer Score,tagger's name 1,prob1,reason 1,tagger's name2,prob 2,reason 2,"آیا دنبال‌شوندگان/دنبال‌کننده‌ها غیرعادی‌اند؟نسبت غیرمنطقی، فالوورهای فیک (ویژگی‌های شبکه‌ای و تعاملات (Network Features)
الگوهای ارتباطی و شبکه اجتماعی حساب‌ها:
•        نسبت فالوورها به فالووینگ:
o        دنبال‌کردن هزاران نفر و داشتن تعداد کمی فالوور.
o        یا برعکس: داشتن تعداد زیاد فالوور اما بدون تعامل واقعی.
•        خوشه‌های هماهنگ: چند حساب با هم توییت مشابه منتشر می‌کنند یا همزمان لایک/ری‌توئیت می‌کنند.
•        شبکه‌های مشابه: داشتن مجموعه‌ای مشابه از فالوورها یا فالووینگ‌ها.
•        Retweet farms: حساب‌هایی که صرفاً ری‌توئیت می‌کنند تا ترند مصنوعی بسازند.)","آیا محتوای توییت‌ها خودکار به‌نظر می‌رسد؟تکراری، تبلیغاتی، ماشینی (•        تکرار متن: پست‌های یکسان یا بسیار شبیه بین چند اکانت.
•        الگوهای ثابت: همه توییت‌ها یک ساختار دارند (لینک + هشتگ + ایموجی).
•        غلبه لینک: درصد زیادی از توییت‌ها شامل لینک هستند.
•        هشتگ‌های پرکاربرد: استفاده از ترندها برای جلب توجه، حتی اگر بی‌ارتباط باشند.
•        منشن گسترده: منشن کردن تعداد زیادی کاربر برای تبلیغ یا اسپم.
•        کیفیت زبانی:
o        زبان ماشینی یا ترجمه‌شده خودکار.
o        خطاهای عجیب یا یکنواختی بیش‌ازحد.
•        تنوع پایین واژگان: استفاده مکرر از واژه‌ها و عبارت‌های تکراری.)","آیا پروفایل واقعی به‌نظر می‌رسد؟عکس واقعی، بیوگرافی کامل، نام کاربری (
•        نام کاربری(username/handle):
o        وجود رشته‌های عددی طولانی (user12345678)
o        شباهت زیاد نام‌ها در چند حساب مختلف مثلاً iran_news01, iran_news02، ….
o        نام‌هایی بی‌معنی یا تصادفی (abc_45_klo)
•        تصویر پروفایل:
o        استفاده از تصویر پیش‌فرض یا avatar عمومی
o        تصاویر دزدیده‌شده یا تکراری می‌توان با جستجوی معکوس گوگل بررسی کرد.
o        کیفیت پایین یا غیرمرتبط (مثلاً لوگوی تصادفی).
•        بیو (Bio):
o        بیوهای خالی یا خیلی کوتاه.
o        بیوهای تکراری بین چند حساب (کپی/پیست).
o        استفاده از کلمات کلیدی مثل bot, feed, auto، یا فقط هشتگ.
•        تاریخ ایجاد حساب:
o        حساب‌های خیلی جدید که در همان روز/هفته صدها توییت می‌زنند.
o        موجی از حساب‌های جدید در بازه زمانی کوتاه.
•        لینک‌ها در پروفایل:
o        لینک‌های کوتاه‌شده (tinyurl) که مقصدشان تبلیغی یا مشکوک است.
o        تکرار یک دامنه در پروفایل چند حساب مشابه.)","آیا رفتار زمانی توییت‌ها طبیعی است؟ارسال نامنظم، در ساعات مختلف (فرکانس بالا: ارسال ده‌ها یا صدها توییت در روز.
•	پایداری زمانی: فعالیت ۲۴/۷ بدون استراحت (انسان نیاز به خواب دارد).
•	فواصل منظم: توییت‌ها دقیقاً در بازه‌های منظم (مثلاً هر 10 دقیقه).
•	انفجار فعالیت Burstiness : ناگهان در مدت کوتاه صدها پست منتشر می‌کنند.
•	زمان‌بندی نامعمول: کاربر فرضی ایرانی که همیشه در نیمه‌شب ایران فعال است.)","آیا تعامل با دیگران وجود دارد؟ریپلای، منشن، گفت‌وگو با کاربران (ویژگی‌های رفتاری در مکالمه (Conversational Features)
•        پاسخ‌دهی کم: حسابی که تقریباً هیچوقت جواب مستقیم نمی‌دهد.
•        پاسخ‌های ماشینی: جملات کلیشه‌ای و تکراری مثل ""Great post!"" یا ""Nice info""
•        تأخیر یکنواخت در پاسخ: مثلاً همیشه ۳ ثانیه بعد جواب می‌دهد.
•        نبود تعامل شخصی: اشاره نکردن به تجربیات فردی یا مکالمات واقعی.)",آیا توییت‌ها متنوع و طبیعی‌اند؟زبان انسانی، نظر شخصی، طنز، تعامل,آیا فرکانس استفاده از یک هشتگ زیاد است,LLM(ChatGPT),LLM(Gemini),Grok 4,following,description,fast_followers_count,has_custom_timelines,is_translator,normal_followers_count,pinned_tweet_ids_str,possibly_sensitive,profile_interstitial_type,statuses_count,translator_type,want_retweets,last_updated,verified_type
1.57686E+18,4,MTanha03530340,✌️👑M@Tanha👑✌️,onlyKingRezaPahlavi ایران بدون پهلوی یعنی سرای اجنبی سرباز پادشاه جاویدشاه @PahlaviRezaرستاخیز میهن پرستان,2700,1918,1,FALSE,0,2022-10-03T08:45:52+00:00,,,https://pbs.twimg.com/profile_banners/1576856004410675201/1722093166,https://pbs.twimg.com/profile_images/1841119866025050116/rXMxWGsF_normal.jpg,915,2.95082,2.096175,0,0,127246,56028,4602,3,14,132,1211,0.60097,15.30079,12,1.97453,11.25894,39138.96,61.23279,0,0,34,125,293,0.611886,1.491207,3905.071429,54671,4.332323,1.4/5,Baghi,,تعداد پست ها در ساعت و روز بسیار زیاد است/پست ها ریتوییت هستند /نرخ رشد فالور ها زیاد است.,,,,,,,,,,,,,,FALSE,onlyKingRezaPahlavi 👑ایران بدون پهلوی یعنی سرای اجنبی ✌️سرباز پادشاه👑💙 جاویدشاه @PahlaviRezaرستاخیز میهن پرستان,0,TRUE,FALSE,2700,[],FALSE,,56028,none,FALSE,2025-02-10T21:55:02.717619,
1.378E+18,4,iranianpatrio1,iranianpatriot,۵۷تی و چپول ممنوع-مصدق عامل بدبختی- پادشاهی خواهم شدید- فقط خاندان ایرانساز پهلوی,2370,2439,1,FALSE,0,2021-04-02T14:51:36+00:00,,,,https://pbs.twimg.com/profile_images/1809538283786903552/Q1iNHIIQ_normal.jpg,1464,1.618852,1.665984,0,1,373230,89639,25,2,1,1,814,0,15.85535,9,3.742527,4.159113,5056.042,61.22883,0,0,20,68,222,0.832208,1.289296,88823,88823,0.311475,1.2/5,Baghi,0.4,گفتار انسانی/ تعامل نرمال/تعداد فالور و فالویینگ مناسب/نرخ رشد فالور نرمال/پاسخ به ریپلای ها با گفتار انسانی/ اکثر پست ها ریتوییت هستند/ اما تعداد پست ها در ساعت و روز زیاد است/,,,,,,,,,,,,,,FALSE,۵۷تی و چپول ممنوع-مصدق عامل بدبختی-  پادشاهی خواهم شدید- فقط خاندان ایرانساز پهلوی,0,FALSE,FALSE,2370,[],FALSE,,89639,none,FALSE,2025-02-10T21:49:48.705303,
1.77349E+18,4,Amam_Sik,Evil Khamenei 🦁☀️🇮🇱🇺🇦,,305,482,1,FALSE,0,2024-03-28T23:23:59+00:00,Najaf Whorehouse,,https://pbs.twimg.com/profile_banners/1773491015548071937/1713535396,https://pbs.twimg.com/profile_images/1788275433483419648/jLKOH2BM_normal.jpg,373,0.817694,1.292225,0,0,44058,22794,17,0,0,1,0,0,43,1,3,2,0,61.10992,1,1,1,1,1,0,0,22793,22793,1,Error - Timeout,Baghi,,اکانت suspend شده است ,,,,,,,,,,,,,,FALSE,,0,FALSE,FALSE,305,['1796972954359894182'],FALSE,,22794,none,FALSE,2025-02-11T00:56:16.885457,
1.61581E+18,4,armanshahriari,𓄂☼آئین شهریاری𓆃,"دل من آتش جاویدان است 
 زنده و مردهء من ایران است
 جاویدشاه",655,1119,1,FALSE,0,2023-01-18T20:34:20+00:00,,,,https://pbs.twimg.com/profile_images/1652773328656949249/PJVhCgA2_normal.jpg,808,0.810644,1.384901,1,0,104723,49339,235,2,0,0,32,0.526316,18.84211,3,1.131579,1.684211,104212.7,61.06312,0,0,5,8,7,0.5,2.315789,49307,49307,0.157895,1.4/5,Baghi,0.4,اکثر پست ها ریتوییت از اکانت های خاص هستند/اما ریپلای ها حاوی گفتار انسانی هستند/ تعداد فالور و فاولیینگ مناسب است/,,,,,,,,,,,,,,FALSE,"🦁☀️
دل من آتش جاویدان است  
زنده و مردهء من ایران است
#جاویدشاه",0,FALSE,FALSE,655,[],FALSE,,49339,none,FALSE,2025-02-10T21:56:56.636453,
1.81498E+18,4,PRSTARKOCHOLO,卐🐥𓄂𓆃آیلار 𓄂𓆃🐥卐,"توبه کردم که هیچ خدای را نشناسم
 روتیشن بیمارستان
 
 تا_مسلمان_کفن_نشود_وطن_آزاد_نشود",241,130,1,FALSE,0,2024-07-21T11:09:23+00:00,هر کجای که مسلمان نباشد,,https://pbs.twimg.com/profile_banners/1814980848606744576/1728294746,https://pbs.twimg.com/profile_images/1886317610049880064/SzkuOgJp_normal.jpg,258,0.934109,0.503876,1,0,13116,15751,7165,0,190,1,24,0.851163,26.1814,4,1.944186,2.24186,10774.44,61.05039,0,0,14,34,5,0.065116,0.172093,81.76842105,15536,0.190698,Error - Timeout,HelenAzad,0.4,اکانت پیدا نشد/ فحاشی بسیار./ موضوعات مختلف./ نظرات مختلف./ در همگی هشتگ وجود دارد در دیتا,,,,,,,,,,,,,,FALSE,"توبه کردم که هیچ خدای را نشناسم
روتیشن بیمارستان

#تا_مسلمان_کفن_نشود_وطن_آزاد_نشود",0,FALSE,FALSE,241,['1875789701917131008'],FALSE,,15751,none,FALSE,2025-02-10T21:52:08.589661,
1.35086E+18,4,H_2Arya,H_Arya1‌‌ ,,4096,61,1,FALSE,0,2021-01-17T17:39:42+00:00,,,https://pbs.twimg.com/profile_banners/1350860192842440704/1733745356,https://pbs.twimg.com/profile_images/1875540053062995968/3pf-3X-i_normal.jpg,1539,2.661468,0.039636,0,0,140768,93875,33066,14,6,0,6,0.444444,6.444444,4,0.888889,32.27778,7098953,60.9974,0,0,4,6,7,0.555556,0.555556,15643.83333,93863,7.333333,0.8/5,HelenAzad,0.4,اکانت هیچ فالور و فالویینگ و پستی ندارد./ همه چیز طبیعی است./ هشتگ بسیار./ نظر شخصی دیده می شود./ ,,,,,,,,,,,,,,FALSE,,0,TRUE,FALSE,4096,['1423265646083813379'],FALSE,,93875,none,FALSE,2025-02-11T00:30:12.138558,
1.24814E+18,4,Parnim4,👑 ParNim 2582👑,I am a human به ستاره ام باز می گردم،زیادی باهوش مبارزه_تا_براندازی جاوید_رضاشاه_دوم قیام_سراسری نه_به_جمهوری_اسلامی,6656,4011,1,FALSE,0,2020-04-09T06:49:09+00:00,دنیا,,https://pbs.twimg.com/profile_banners/1248140597350805505/1644966630,https://pbs.twimg.com/profile_images/1615835674694885395/Eg32YKPM_normal.jpg,1822,3.653128,2.201427,1,0,93092,111123,4199,21,25,1,0,1.076923,39.34615,1,2.846154,411.5769,1847011,60.98957,0,0,1,2,1,0.115385,0.115385,4443.88,111097,93.69231,2.0/5,Baghi,0.2,تعامل دارد/گفتار انسانی دارد/تعداد فالور و فالویینگ مناسب/ تعداد لایک و کامنت متناسب با تعداد فالور ها/نرخ رشد فالورها کمی بالاست/,,,,,,,,,,,,,,FALSE,I am a human به ستاره ام باز می گردم،زیادی باهوش✌ #مبارزه_تا_براندازی #جاوید_رضاشاه_دوم #قیام_سراسری #نه_به_جمهوری_اسلامی,0,TRUE,FALSE,6656,['1582524714156969984'],FALSE,,111123,none,FALSE,2025-02-10T05:45:27.064505,
1.58239E+18,4,WtnJanm,جانم.وطن,مطیع امر شاهزاده رضا پهلوی که پادشاه قانونی ایران زمین.برای بازگشت او جان نثار میکنم.پهلوی امیدوثروت ملت ایران,3240,3140,1,FALSE,0,2022-10-18T15:35:02+00:00,,,https://pbs.twimg.com/profile_banners/1582394280529825793/1669761594,https://pbs.twimg.com/profile_images/1620904957820952576/-VqHUuUT_normal.jpg,900,3.6,3.488889,0,0,86896,54857,2179,2,12,21,275,0.777778,16.36467,7,1.259259,8.133903,18934.41,60.95222,0,0,26,47,44,0.623932,1.940171,4545.75,54549,1.692308,1.4/5,Baghi,0.4,تعداد توییت ها در روز و ساعت بالاست/تعامل دارد/ گفتار انسانی و حاوی اشتباه تایپی نیز هست/اکصر پست ها ریتوییت هستند/تعداد فالور و فالویینگ نرمال است/تعداد لایک متناسب است/,,,,,,,,,,,,,,FALSE,مطیع امر شاهزاده رضا پهلوی که پادشاه قانونی ایران زمین.برای بازگشت او جان نثار میکنم.پهلوی امیدوثروت ملت ایران❤❤🌹,0,TRUE,FALSE,3240,['1752076789667500137'],FALSE,,54857,none,FALSE,2025-02-10T21:51:29.797132,
1.00188E+18,4,GILDA39076914,GILDA 👑,,723,722,1,FALSE,0,2018-05-30T17:25:36+00:00,,,,https://pbs.twimg.com/profile_images/1001889148528099330/IRp7d0F3_normal.jpg,2502,0.288969,0.288569,0,0,156198,152487,1187,4,0,1,0,0,2,1,1,0,0,60.94604,2,2,2,2,2,0,0,152486,152486,0,1.3/5,Baghi,0.7,اکثر پست ها ریتوییت هستند/ ریپلای ندارد یا کم است/تعامل ندارد/,,,,,,,,,,,,,,FALSE,,0,TRUE,FALSE,723,[],FALSE,,152487,none,FALSE,2025-02-10T21:49:18.583548,
1.34184E+18,4,sandys_khor,ساندیس خور 🇮🇷,باید به این بلوغ برسیم که نباید دیده شویم، آنکس باید ببیند میبیند/// حاج قاسم سلیمانی,31796,17898,1,FALSE,0,2020-12-23T19:56:42+00:00,مِشَد,,https://pbs.twimg.com/profile_banners/1341835087864848384/1730880775,https://pbs.twimg.com/profile_images/1794064192753852416/RmcCZhCo_normal.jpg,1564,20.32992,11.44373,0,0,132524,95213,7937,23,1,0,0,1,59,1,0,625,0,60.87788,1,1,1,1,1,0,0,95212,95212,100,3.9/5,Baghi,0.4,نرخ رشد فالور بسیار زیاد است/تعداد لایک و ویو به نسبت فالورها کم است/گفتار انسانی دارد/تعامل دارد/,,,,,,,,,,,,,,,باید به این بلوغ برسیم که نباید دیده شویم، آنکس باید ببیند میبیند///             حاج قاسم سلیمانی,0,TRUE,FALSE,31796,['1427917550688559108'],FALSE,,95213,none,FALSE,2025-02-10T21:50:30.711985,
1.28354E+18,4,Romrom00467453,Romrom,براي آزادي ايرانمون بياييم متحد بشيم زير چتر پيمان نوين ورود مجاهد هم اكيدا,989,746,1,FALSE,0,2020-07-15T23:15:44+00:00,,,https://pbs.twimg.com/profile_banners/1283540743945150464/1605924961,https://pbs.twimg.com/profile_images/1810168051385466880/zUrH2W8o_normal.jpg,1725,0.573333,0.432464,0,0,77645,104783,1736,2,0,35,180,0.03937,20.8937,4,1.92126,1.5,18324.21,60.74377,0,0,14,22,40,0.610236,1.137795,104568,104568,0.066929,0.8/5,Baghi,0.8,اکثر پست ها ریتوییت هستند/تعامل ندارد/ تعداد فالور و فالویینگ نرمال است/تعداد پست در ساعت و روز زیاد است,,,,,,,,,,,,,,FALSE,براي آزادي ايرانمون بياييم متحد بشيم زير چتر پيمان نوين ورود مجاهد هم اكيدا ⛔️,0,TRUE,FALSE,989,[],FALSE,,104783,none,FALSE,2025-02-10T21:50:52.946315,
1.02166E+18,4,Mahmoud55791825,👑Mahmoud👑,پادشاهی مشروطه براندازم,3773,1834,1,FALSE,0,2018-07-24T07:36:56+00:00,,,https://pbs.twimg.com/profile_banners/1021660488034385920/1659716779,https://pbs.twimg.com/profile_images/1167037079295004673/k-YOQjo1_normal.jpg,2447,1.541888,0.749489,1,0,327856,148569,3282,2,0,0,14,2.214286,22.42857,4,2.285714,2.642857,87430.64,60.71475,0,0,3,4,1,0.714286,2,148555,148555,0.642857,1.0/5,Baghi,0.7,اکثر پست ها ریتوییت هستند/تعامل ندارد/ تعداد فالور و فالویینگ نرمال است/,,,,,,,,,,,,,,FALSE,پادشاهی مشروطه  #براندازم,0,TRUE,FALSE,3773,['1022360452142182400'],FALSE,,148569,none,FALSE,2025-02-10T21:55:02.710460,
458301345,2,SkyNewsArabia_B,سكاي نيوز عربية-عاجل,,5334469,0,0,FALSE,0,2012-01-08T12:02:58+00:00,"Abu Dhabi, UAE",https://t.co/WBkbkqhHfE,https://pbs.twimg.com/profile_banners/458301345/1737045575,https://pbs.twimg.com/profile_images/1302533841316392960/FwtdXUph_normal.jpg,4836,1103.075,0,0,0,2,293175,674,6586,1,0,0,0,11,1,0,43,0,60.62345,1,1,1,1,1,0,0,293174,293174,1,0.7/5,Baghi,,فارسی نیست,,,,,,,,,,,,,,,,0,TRUE,FALSE,5334469,['1825963264292917624'],FALSE,,293175,none,FALSE,2025-02-10T22:00:56.255450,
8.14608E+17,4,sushiant10,Sushiant 👑 💙,هوادار پادشاهی پارلمانی اعلیحضرت رضاشاه دوم,2308,264,1,FALSE,0,2016-12-29T23:04:21+00:00,,,,https://pbs.twimg.com/profile_images/988671252297592832/tVWc3WWZ_normal.jpg,3019,0.764492,0.087446,0,0,152091,182788,6209,7,4,0,1,1,18.8,1,3.8,121.4,17586888,60.54588,0,0,1,2,1,0.2,0.6,45695.75,182783,33.8,0.9/5,Baghi,0.6,تعداد فالور ها خیلی بیشتر از تعداد فالویینگ هاست/اکثر پست ها ریتوییت از اکانتهای خاص هستند/ تعامل مناسب ندارد/ریپلای پاسخ نداده است/,,,,,,,,,,,,,,FALSE,هوادار پادشاهی پارلمانی اعلیحضرت رضاشاه دوم,0,TRUE,FALSE,2308,['971711522320912385'],FALSE,,182788,none,FALSE,2025-02-08T14:45:03.926880,
1.58663E+18,4,AtumSun,آنتی گلوبالیست AntiGlobalist,"نابود باد رژیم فاشیستی جمهوری اسلامی. جاوید باد خاندان ایران ساز 
 پهلوی.
 The future does not belong to globalists. The future belongs to patriots.
 Trump",329,95,1,FALSE,0,2022-10-30T08:02:44+00:00,,,https://pbs.twimg.com/profile_banners/1586629489500512256/1667380355,https://pbs.twimg.com/profile_images/1586695798691168258/c5uyoDIE_normal.jpg,888,0.370495,0.106982,0,0,93453,53646,6053,4,0,0,1,0,4,1,2,0,0,60.41216,1,1,1,1,1,1,1,53645,53645,0,1.7/5,Baghi,0.7,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل ندارد/ریپلای ندارد/,,,,,,,,,,,,,,FALSE,"نابود باد رژیم فاشیستی جمهوری اسلامی. جاوید باد خاندان ایران ساز 
پهلوی.
The future does not belong to globalists. The future belongs to patriots.
Trump",0,FALSE,FALSE,329,['1616555756484022274'],FALSE,,53646,none,FALSE,2025-02-10T23:58:36.620789,
1.41111E+18,4,VoiceOfVoicels,Voice of Voiceless,Just a person! A NAFOfella against tyrants. no Russian and Ayatollahs troll is allowed here. Likes/retweet does not mean approving.,2263,4786,1,FALSE,0,2021-07-02T23:46:02+00:00,,,https://pbs.twimg.com/profile_banners/1411108008738709505/1646512820,https://pbs.twimg.com/profile_images/1589080892542136322/GlFKtDBG_normal.jpg,1373,1.648216,3.485798,0,0,356109,82944,2357,7,2,6,69,0.847059,31.01176,3,1.211765,69.95294,370135.5,60.41078,0,0,6,15,9,0.470588,2.129412,41433.5,82867,7.364706,2.4/5,Baghi,0.7,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل ندارد/ریپلای به انگلیسی دارد که میتواند نشان دهنده ی ربات باشد/تعداد فالویینگ ها دو برابر تعداد فالور هاست/,,,,,,,,,,,,,,FALSE,Just a person! A NAFOfella against tyrants. no Russian and Ayatollahs troll is allowed here. Likes/retweet does not mean approving.,0,TRUE,FALSE,2263,['1857270232760410303'],FALSE,,82944,none,FALSE,2025-02-10T21:56:56.644335,
1.81853E+18,4,calllmejanan,دختری از تبار ساسانی,,144,280,1,FALSE,0,2024-07-31T06:22:42+00:00,,,https://pbs.twimg.com/profile_banners/1818532647230201856/1729366447,https://pbs.twimg.com/profile_images/1818533366582345728/J2uVeFyh_normal.jpg,248,0.580645,1.129032,0,0,16418,14955,4,0,3,0,7,0.083333,21.66667,1,1.833333,4.583333,255260.7,60.30242,0,0,2,3,3,0.75,0.75,4981.666667,14945,0,Error - Timeout,Baghi,0.6,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل ندارد/ریپلای ندارد/,,,,,,,,,,,,,,FALSE,,0,FALSE,FALSE,144,[],FALSE,,14955,none,FALSE,2025-02-11T00:04:33.201423,
1.72488E+18,4,babak19p,babak-p ‎𓃬☼,میهن‌پرست,799,1786,1,FALSE,0,2023-11-15T20:11:46+00:00,IRAN,,https://pbs.twimg.com/profile_banners/1724882620981661696/1715727484,https://pbs.twimg.com/profile_images/1811804463042039808/sfkncYmC_normal.jpg,507,1.575937,3.522682,0,0,129433,30548,510,0,2,0,209,0.345291,7.502242,6,2.188341,3.636771,45080.54,60.25247,0,0,13,27,13,0.70852,1.403587,15168.5,30337,0.573991,Error - Timeout,Baghi,0.7,تعداد پست ها در ساعت کمی زیاد است/تعامل دارد/نعداد فالور و فالویینگ و نرخ رشد فالور نرمال است/ حاوی ریتوییت از اکانت های خاص است/ تعاملی ندارد/پستی از خود شخص نیست که بتوانیم گفتار انسانی را تشخیص دهیم/,,,,,,,,,,,,,,FALSE,میهن‌پرست,0,FALSE,FALSE,799,['1881034194174017995'],FALSE,,30548,none,FALSE,2025-02-10T21:56:42.521708,
1.72177E+18,4,Nave_khann,Spicy🌶️,Red-Hot.,2687,231,1,FALSE,0,2023-11-07T05:45:53+00:00,Maz,,https://pbs.twimg.com/profile_banners/1721765859591360512/1737985680,https://pbs.twimg.com/profile_images/1887290676112474112/Aaq258h9_normal.jpg,515,5.217476,0.448544,0,0,104666,30991,160,0,1,0,0,0,7,1,0,80,0,60.1767,1,1,1,1,1,0,0,30990,30990,0,Error - Timeout,Baghi,0,گفتار کاملا انسانی/تعداد فالورها بیشتر از فالویینگ هاست/پاسخ به ریپلای ها/ تعامل دارد/,,,,,,,,,,,,,,,Red-Hot.,0,FALSE,FALSE,2687,['1882864356670722070'],FALSE,,30991,none,FALSE,2025-02-10T21:48:35.242007,
1.61933E+18,4,Shadnaz79,🩵🫶🏻👑Shadnaz 👑🫶🏻🩵,مفتخر به پادشاه خواهی ، سرباز وطن و شاه کشورم رضا_شاه_پهلوی,1064,1067,1,FALSE,0,2023-01-28T13:46:43+00:00,,,https://pbs.twimg.com/profile_banners/1619331066145214466/1674923848,https://pbs.twimg.com/profile_images/1837437530532093953/3QUP-7f__normal.jpg,798,1.333333,1.337093,1,0,70474,48014,1869,0,1,0,209,0.893617,24.99149,7,2.229787,8.025532,40454.52,60.16792,0,0,6,20,26,0.676596,1.591489,47804,47804,1.102128,1.8/5,Baghi,0.5,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل ندارد/ریپلای ندارد/,,,,,,,,,,,,,,FALSE,مفتخر به پادشاه خواهی ، سرباز وطن و شاه کشورم #رضا_شاه_پهلوی,0,TRUE,FALSE,1064,[],FALSE,,48014,none,FALSE,2025-02-10T21:53:20.136106,
1.59865E+18,4,jm58_13jk,jikookiii 🎗️,,514,351,1,FALSE,0,2022-12-02T12:20:22+00:00,,,https://pbs.twimg.com/profile_banners/1598653016629977088/1730782518,https://pbs.twimg.com/profile_images/1796899944562880512/0wY4xi-H_normal.jpg,855,0.60117,0.410526,0,0,136360,51426,159,1,0,1,128,0,4.076923,5,1,0.622378,27665.69,60.14737,0,0,20,32,15,0.706294,1.846154,51297,51297,0.020979,Error - Timeout,Baghi,,تعداد توییت ها در هر ساعتت و روز زیاد است/اکانت فارسی نیست.,,,,,,,,,,,,,,FALSE,,0,FALSE,FALSE,514,[],FALSE,,51426,none,FALSE,2025-02-11T01:06:07.829769,
1.29588E+18,4,Elham42302688,Elham,"KingRezaPahlavi 
 IraniansStandWithIsrael 
 
 پادشاه_را_صداکن
  
 با افتخار پادشاهی مشروطه خواه",1936,3743,1,FALSE,0,2020-08-19T00:10:20+00:00,زیر آسمان نیلوفری,,https://pbs.twimg.com/profile_banners/1295875527123836931/1668997060,https://pbs.twimg.com/profile_images/1295875840299995140/OZzYliBC_normal.jpg,1690,1.145562,2.214793,1,0,100391,101594,3900,1,35,34,278,0.712042,31.55759,7,1.945026,5.680628,112009,60.11479,0,0,7,30,36,0.609948,1.123037,2892.771429,101247,1.138743,1.1/5,Baghi,0.6,اکثر توییت ها ریتوییت است اما در ریپلای ها گفتار انسانی وجود دارد / تعامل دارد/تعداد فالویینگ ها دو برابر تعداد فالور هاست/تعداد توییت ها در هرساعت و روز کمی زیاد است,,,,,,,,,,,,,,FALSE,"#KingRezaPahlavi  
#IraniansStandWithIsrael 
https://t.co/YQmdmIlFHv
#پادشاه_را_صداکن
 
با افتخار پادشاهی مشروطه خواه",0,TRUE,FALSE,1936,['1746880016028250513'],FALSE,,101594,none,FALSE,2025-02-10T21:53:11.075200,
1.58742E+18,4,ariae007,👑Aryan007👑,"منفعل نباشیم
 
 تنهاراه نجات ایران بازگشت به پادشاهی-پهلوی
 
 ورودافراد ذیل اکیداممنوع
 مجاهد،بسیجی،استمرارطلب،ودیگرسایبریهاو مزدوران بی وطن درهرکجای دنیا",1250,606,1,FALSE,0,2022-11-01T12:13:16+00:00,KINGDOM OF IRAN👑♥️,,https://pbs.twimg.com/profile_banners/1587417286842908672/1675783703,https://pbs.twimg.com/profile_images/1733178661967155200/Jsg503BE_normal.jpg,886,1.410835,0.683973,0,0,83916,53236,5900,1,0,0,1,1,16,1,3,239,0,60.08578,1,1,1,1,1,1,1,53235,53235,15,1.9/5,Baghi,0.6,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل کم/ریپلای کم,,,,,,,,,,,,,,FALSE,"منفعل نباشیم🙏

تنهاراه نجات ایران بازگشت به پادشاهی-پهلوی👑

ورودافراد ذیل اکیداممنوع⛔
مجاهد،بسیجی،استمرارطلب،ودیگرسایبریهاو مزدوران بی وطن درهرکجای دنیا⛔",0,FALSE,FALSE,1250,['1609191490852470786'],FALSE,,53236,none,FALSE,2025-02-11T02:29:58.141391,
1.50911E+18,4,Oliwertuist,ٱلیوِرتوئیست 𓃬☼,بمیرم به نامُ؛ نَمانَم به ننگ.,383,118,1,FALSE,0,2022-03-30T10:01:10+00:00,خونه,,https://pbs.twimg.com/profile_banners/1509108328735068162/1673880032,https://pbs.twimg.com/profile_images/1771571156832673792/NssQEokU_normal.jpg,1102,0.34755,0.107078,0,0,118310,66179,599,1,3,0,2,0.2,13.6,2,1.4,0.8,24203,60.05354,0,1,2,3,1,0.8,0.8,22058,66174,0.2,1.7/5,Baghi,0,گفتار کاملا انسانی/ تعامل دارد/ریپلای ها را با گفتار انسانی پاسخ میدهد/نسبت فالور ها و ویوها و لایک ها متناسب هستند/,,,,,,,,,,,,,,FALSE,بمیرم به نامُ؛ نَمانَم به ننگ.,0,TRUE,FALSE,383,['1868721555645059306'],FALSE,,66179,none,FALSE,2025-02-11T03:56:44.533847,
1.34872E+18,4,RendKharabat56,رند خرابات,گفتار نیک کردار نیک پندار نیک,1229,1276,1,FALSE,0,2021-01-11T20:05:56+00:00,,,https://pbs.twimg.com/profile_banners/1348722427690414081/1663612006,https://pbs.twimg.com/profile_images/1571928863470403584/vhGuyNaN_normal.jpg,1545,0.795469,0.82589,0,0,63607,92742,4,1,0,15,25,0,14.02174,6,2.195652,7.782609,87051.35,60.02718,0,0,4,5,7,0.347826,1.217391,92702,92702,1.347826,0.9/5,Baghi,0.6,اکثر پست ها ریتوییت از اکانت های خاص هستند/تعامل کم/ریپلای کم,,,,,,,,,,,,,,FALSE,گفتار نیک کردار نیک پندار نیک,0,TRUE,FALSE,1229,['1616014234420142083'],FALSE,,92742,none,FALSE,2025-02-11T04:01:38.173417,
